accuracy,mad,avg_range,mean_pearson_r,median_pearson_r,questions_with_corr,questions_with_positive_r,actual_std_mean,predicted_std_mean,variance_ratio,stretch_factor
0.7306029960685863,1.052647801811772,3.9074220813523506,0.3053386972214167,0.28327611088752747,65,55,1.0990268235364822,0.4174667000770569,0.3798512385109216,1.0
0.7323132617772481,1.0459650718167668,3.9074220813523506,0.30460464187826103,0.28327611088752747,65,55,1.0990268235364822,0.6132112145423889,0.5579583695411355,1.5
0.7283638718483814,1.0613970052326915,3.9074220813523506,0.3025420682110752,0.2819250226020813,65,53,1.0990268235364822,0.7744585275650024,0.70467663843993,2.0
0.7220894402358822,1.0859138578633059,3.9074220813523506,0.2998556480957912,0.28394222259521484,65,53,1.0990268235364822,0.9031228423118591,0.8217477708194262,2.5
0.7146912529053779,1.1148216984004995,3.9074220813523506,0.29657678516635383,0.2812086343765259,65,54,1.0990268235364822,1.0090904235839844,0.9181672384818619,3.0
0.7068049965199877,1.1456366307399792,3.9074220813523506,0.29325050259582125,0.2789720296859741,65,53,1.0990268235364822,1.0986785888671875,0.9996831427024009,3.5
0.6990812374328952,1.1758166175479305,3.9074220813523506,0.29042960266457296,0.2757793366909027,65,53,1.0990268235364822,1.1736286878585815,1.0678799304297626,4.0
