person_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49
7o17s,-3.2947483,1.6358621,-3.9135075,0.31598666,2.0934324,-1.5741076,-0.45793134,-1.838527,-1.9664507,2.0047626,-4.5436325,1.1290593,-3.3240817,-1.22534,-0.74728274,1.9343601,-2.8484924,-0.21282211,1.8052044,-1.2368363,-0.6045746,1.3433862,-0.850521,-1.053052,1.8179482,2.400087,1.6580497,0.78832513,-0.19778918,-0.906303,-1.1195393,-1.0541823,-1.5680227,0.98162735,-0.15531285,-1.9282686,-0.13753773,1.0225648,1.0181756,-0.55521697,0.89312524,-0.16580456,1.669328,-0.19471781,0.7462458,3.755732,0.59593576,1.6917614,-0.7378106,1.005048
7ub3z,4.0399523,6.366278,2.6104336,3.0151668,1.2923774,-1.6524605,1.7921369,-2.4343488,-5.73176,0.4180597,1.8182261,-0.79126656,-1.1984891,3.0148275,0.09339105,2.4980848,-0.5922508,0.96482736,4.4263983,0.6512916,-1.7518718,-3.3274803,-1.0369248,2.0894215,0.3083833,-1.8131456,0.43754947,1.6139219,-1.6757804,1.1702218,3.5000262,0.9544035,-0.39737645,-1.9498231,0.8740523,-0.90802133,-1.0851868,-2.6198766,2.693536,-0.3676176,0.24895398,1.1903158,0.704982,-1.2883563,-0.38720018,1.8113675,0.12813944,0.9907091,0.5926321,-1.4746222
7vnea,-0.47500798,-0.22747673,3.9903553,4.4636416,4.937155,-2.1167579,-0.13312192,-0.37776557,-0.5423233,1.1045395,1.7467095,2.162214,0.19683155,0.29873717,-2.9616795,-0.48185635,0.63844496,0.17047295,0.856221,-0.07281015,-0.23793902,0.8055673,-1.5405774,0.61513066,-2.0786922,1.8176835,-0.612445,1.4827034,-0.15502243,2.2452757,-0.12268025,-1.4725507,-0.23575626,0.31714678,0.010582682,0.72052455,0.23465016,-0.09043347,-1.5129898,-1.6902434,1.4654759,-0.16818418,-0.4237599,3.1609187,-0.2553446,1.1472406,1.481687,-0.26448664,-1.7099774,1.3248975
89ro6,4.3628154,-5.694958,5.4129224,-4.960824,-2.6886504,1.7811018,1.4584968,-2.6059883,0.07700554,2.059199,-0.27821118,0.9502171,-2.9887595,-1.3527483,0.17337674,0.7673601,-0.4987754,-0.6660232,1.1183691,-1.8256751,0.59365064,-0.060623284,-0.7881089,0.84386027,-1.9963773,0.5571127,-0.20540307,1.0268196,-0.6277477,0.09438954,0.66971076,-2.4184303,2.3914924,-3.26225,-0.39703834,-0.49922168,0.49131507,0.70962214,1.176406,1.3526512,-0.28744236,0.17174478,-1.9128492,-1.8372246,0.38304427,0.7715126,0.11201952,1.0968692,-0.28625226,1.1486254
8bg18,-0.6738924,1.2111331,-2.9131482,-0.9651295,0.75389326,-3.6133268,2.3242002,1.3219309,2.1404562,-2.695308,-1.3478302,0.041101422,0.8931131,0.8828756,-1.0819238,-2.2879934,1.8182333,-1.1899469,-1.6940918,-0.5474549,0.5011675,1.1172016,-1.1494188,-0.31570262,1.7079678,-0.26150808,1.2166673,0.15117511,0.16923623,0.6732326,2.071561,2.4861307,-0.353714,2.2888353,0.8891686,-0.16244729,0.2864215,-0.2770683,-0.42390624,-0.86034,2.5271869,1.0348172,-1.6781136,-0.8445648,-1.5251044,-0.3228528,-0.048852865,-2.6155865,2.1006193,-1.9335837
8fkgi,2.0648217,-2.4512134,-0.4572644,1.8810811,-2.3792634,-3.6245825,-0.72167146,-0.8612683,1.6883675,-1.8562454,3.0322862,2.3109927,0.5802159,-0.32576418,0.2220071,1.2448409,-0.0014026337,-1.870768,-1.1790205,1.1735284,2.6133595,-0.08254408,-0.27975765,-1.1204779,0.94818544,0.59652597,-0.10179253,-2.7537563,0.26293018,1.0264726,-2.2431226,1.4188163,1.2523621,1.2968637,0.5611506,0.87812513,0.6614466,-0.56334156,1.9987323,-0.49596182,0.40847364,-0.64187586,-1.1789519,-0.3278495,0.30452827,-0.3740579,1.6983825,0.570305,-2.1855948,-0.84068805
8ij30,1.4885188,-1.6712006,-1.1215874,0.9738997,-0.8068404,1.1881639,0.13401555,-3.8634245,0.935543,-0.56251,-1.9789739,-1.4987435,-2.4258895,1.3375747,-1.2401063,1.1891583,-1.1358074,3.6942255,-1.3521007,-0.45542318,-1.2497171,0.6125015,-0.40776613,4.393992,-1.413033,0.036511406,0.46069738,1.8187125,-1.0871333,-2.0038786,-1.4961939,2.0246015,1.220544,-0.8316862,2.0424697,-2.2444687,0.37404555,-1.5839845,1.1802026,-0.6595783,-1.8439006,0.45638445,1.8292556,-0.5568442,-0.26448584,-0.03597267,-0.055220727,1.9123753,-0.23953442,0.8572509
8ka4n,-2.1042485,2.6802428,0.6474994,6.332501,-0.33085683,-0.5108559,-0.63808095,1.1424277,5.9895673,-3.7269135,-0.46659487,0.8386055,0.8807855,-0.8382785,2.3478384,0.58426505,1.2107213,-0.09987611,0.27102128,2.2409856,1.4744765,-0.6680293,-0.24335757,0.9508109,-3.4122772,-1.2269131,-0.69668597,1.2724278,0.6552317,-0.4559514,-0.9190279,-1.4822851,0.10052628,-1.1731944,-0.11235973,1.0074289,-0.110660255,0.82499135,-0.36187798,-0.6921229,-1.6765059,0.8734593,3.5155108,-0.86899805,-1.0034535,-0.4108176,0.14336154,0.72758144,1.225236,-0.48402593
8r5lt,-3.323579,0.39338842,-1.7711343,1.3309721,0.7696812,-3.3043106,-1.9921136,2.5103614,-1.5509981,-0.71047235,0.41291767,-3.4045687,4.579606,1.2504075,-3.0451078,-0.45693383,-0.5037012,-0.55424243,0.5338993,2.6933417,-0.071814105,-2.4471922,-0.0914424,2.5078263,0.5825687,-1.7829721,1.293151,1.066629,-2.9443407,-0.063049056,0.7136823,-0.87831527,0.33644366,-0.10869306,1.8639435,2.2450562,1.2472892,1.4527023,-0.4675786,1.5808862,-0.42387733,0.77144873,-1.6907583,1.3362948,-1.7811095,-0.3376948,1.305311,0.16121054,-1.9258873,-1.1736631
8tr2p,-4.1607714,-0.41334707,7.181694,-1.1484705,0.380847,2.6868165,-2.3332384,0.83406407,1.8189087,-1.3856438,-3.147588,-0.8634213,3.0584126,1.3226911,-0.5932809,0.6994607,0.49386024,3.5137138,0.4094749,0.23835768,0.27516806,1.9517697,0.7548537,-1.3210142,1.6939441,0.70346075,-0.8797823,-0.9201153,2.3833745,1.8031918,0.81649834,0.55877393,0.34647474,0.93487924,-0.84936386,-0.3775408,-1.4894866,-0.64202124,0.9800834,0.29543203,-0.8214034,0.15695691,-0.6151423,1.3622926,-0.5924912,-0.80309856,0.28198442,0.23049341,-0.74991846,0.4488185
906gx,-5.235928,9.12914,0.62322235,5.3055267,-4.12535,5.924282,-2.046156,3.708572,0.47302514,0.96192175,-0.7126496,-1.35532,-2.2407725,-2.3628013,-3.3634503,2.3269436,2.4668145,-1.1822798,-0.56770384,-0.381187,-0.6298295,-0.4883714,-0.1137722,-4.311406,-1.3545836,-0.96938473,0.6587575,-0.16110231,-0.39276582,0.34124023,-0.2595834,0.44438487,-0.47712094,-0.9079962,1.5761486,1.0524684,-0.15594597,-3.4851813,0.3871715,-0.04145009,0.53599995,-1.6907543,-0.17122982,-1.1288251,2.5754247,-2.7643676,2.028184,-3.9304502,-2.14829,0.87878567
9duy2,4.3968515,2.1871285,-2.4646323,3.2764893,0.999479,-0.19452609,1.0956668,0.020652832,-1.9552943,0.9490163,-1.0866776,-1.0917096,-0.5226183,-1.7373525,-2.18224,-4.6532836,0.9020889,0.058309127,1.211786,-3.118245,0.6351526,-0.47995156,-2.2128558,-0.79030985,1.7897884,-0.9619125,2.0417433,0.1775933,-2.0587876,0.21178856,2.1909068,0.51533955,-1.1220834,0.5733484,0.40646508,2.3101945,-0.8247379,-0.7871604,-0.5114469,1.2347343,-2.3031347,-0.67738885,1.0266917,-1.3187307,-0.9804119,2.1080706,-0.15437156,-0.9250415,0.5590516,-0.86328465
9o70p,-8.176568,6.2648587,-5.867642,-4.623489,-0.08642141,0.8020974,-1.0270928,-2.327542,-0.61716825,4.376522,-1.3897439,1.6694493,-3.6098156,-3.9220457,3.1058812,1.2578346,-0.5553099,-3.8071806,-0.6515695,1.1272073,2.2210526,-3.6283262,-4.003007,-1.4515367,2.9976425,-1.5631367,0.33308184,0.96942544,-0.9730289,2.3352804,1.0069717,1.2212372,-0.75330186,1.1723033,1.5697763,-0.4428502,2.7941072,-2.6065056,0.27912262,0.5052863,-0.37142068,2.5522633,-4.712151,2.7070427,1.2230079,-1.1608644,-0.8749305,-0.47238436,0.4239065,-3.2948654
9vwzo,-1.1599506,-0.06777606,-2.839584,-4.0693674,3.5788078,-0.22841673,-0.17175822,2.6825023,2.2872498,-0.813098,1.2948531,1.6882704,-0.15421131,0.60414505,-1.22634,1.2827265,-1.1083628,-2.2563941,2.1022582,0.42666447,-0.5546897,0.5711454,1.2646523,-0.08112401,-0.68621624,-0.76761276,-0.9957424,0.32514817,-1.9712869,1.4614625,1.2994599,-0.72803205,-0.8057791,-0.4645731,0.9576002,-1.473265,0.20443407,1.1770481,0.90681595,0.37634805,-2.4371452,-1.4368814,1.3370792,-0.93420345,2.3729882,0.4599274,0.25075498,-0.6361744,2.282643,0.33091223
a53lx,8.586321,-0.98102516,0.7297938,-2.3433948,3.6391757,0.07295891,0.88892466,2.064978,-1.4422047,-2.452764,0.18960686,2.81606,-2.7470222,-0.05387347,-0.75449485,2.0124526,-0.3649387,2.6041968,-0.25571594,0.28616792,-0.50237274,-0.21499306,0.9489825,0.13953175,1.6483668,-0.018121954,-0.24421293,-1.4844776,-2.1737251,-0.020800052,1.0182804,-1.5948147,-0.23965737,1.3995583,-0.770297,1.2054878,-0.38481513,1.4059584,-1.0396403,1.5333598,0.216557,0.8447797,1.11565,0.8059958,-1.0991566,0.98560655,2.286496,-1.6139477,1.1987264,-0.0009188271
a6adz,-0.20104946,0.4691595,2.9161906,3.3506548,0.41702938,-1.0778068,2.4079802,0.99215937,-1.5317277,1.9497373,-0.5879581,2.2182174,-0.5553001,0.5083353,1.6951536,-2.007536,0.091887444,-0.5893225,2.2394261,-1.5959784,-1.570647,2.7136798,-0.9726286,-0.21275103,-1.3533713,0.06874087,0.35633877,0.45167285,0.25975558,0.22026001,-0.37371457,-0.854834,-1.0201564,-3.2932737,0.15144308,0.22831643,2.2105834,1.5360016,0.6344149,0.35773492,1.9974842,-0.37920883,0.7469309,0.58408266,0.13683467,-0.58768374,-0.18112911,2.0054784,-0.07089213,1.6492723
a8aho,4.428475,-0.46809867,-4.084266,-5.1734786,-0.60148627,-0.90992266,3.0147514,0.3318084,1.5215864,0.6664261,2.3420308,0.6074937,3.7737432,-1.0143795,0.10908675,-1.1534126,-1.2540994,2.5706816,1.2505003,-0.99107367,-0.75869805,0.087988235,1.1964937,0.89618546,-1.88548,0.22283727,-0.15651523,-0.36531648,-1.1369375,0.48547134,-0.78202903,-2.334237,-1.2680955,-1.7782329,-1.4965931,1.9139736,0.0072206473,0.008252747,-0.9687927,0.54072696,0.35300782,2.0398595,0.52505386,0.89246744,0.3348756,-1.0510968,0.42371854,1.3810545,-0.332614,-0.05347805
aev6a,-6.251724,-6.720442,5.4170246,-7.8283696,3.264198,1.2290365,3.651734,3.1562734,-3.0024242,1.3150464,0.50114346,-2.546636,1.4856555,-1.9979904,-0.77585655,0.6704513,-1.3783321,-1.705471,1.6927555,0.7601673,-2.3206782,2.7827575,-0.40239847,1.9176733,0.8447442,-1.1596906,1.6125847,-2.125516,-0.70324147,0.2197257,0.5295653,-0.7099897,1.4377403,2.680571,-0.73207647,-0.14054182,0.23643743,0.7062979,-1.5724987,-1.568458,-1.7952662,-0.6357033,0.9310903,0.7811985,1.2144365,0.24543187,-3.1378324,0.6106496,-2.091618,2.288693
afrls,-2.0621903,-5.5983,1.1150467,1.4333749,-0.8421258,0.22798046,-2.5631828,-2.7584617,1.6164103,-2.1270578,-0.4025744,0.39464304,2.2538533,-0.33944786,-1.7534907,-0.96177745,0.028875627,0.09510088,0.5614682,0.008460867,0.35618117,-4.2175465,1.9879347,-1.5052909,-1.9472454,-1.0556898,2.0902927,1.4361192,1.9102353,-1.0500765,0.5257352,1.5973305,1.032476,-1.4636713,-0.8048494,-2.739221,0.78736323,0.9445494,0.4072058,1.8937991,0.1649865,2.4882472,-1.0637957,-0.52975696,3.5181928,-0.19975622,0.26064873,1.2470309,0.5871997,1.2044076
aht1w,-8.151094,10.471693,-3.7701623,-6.193748,-3.7613409,2.3376918,2.0372295,-5.0330243,2.2239761,4.660168,4.2494397,-1.0844984,3.0276937,-0.48459873,-0.028542357,-3.7005444,-0.39645207,1.6408428,-0.52372354,-0.4368812,0.4573143,2.2537172,-3.4391563,0.16518517,3.5482411,-1.5154876,-0.99767804,1.0781916,-3.0384347,3.119203,0.17932183,-2.8927143,2.3773284,-1.2345628,0.8165226,-2.029932,0.26243567,0.53605586,3.1694214,-2.4098384,2.7290854,1.4734488,0.53331244,2.057108,1.8014394,0.5724844,0.40276587,-0.075084075,1.9855376,0.25394332
ahyp7,3.6062555,0.60612994,8.094589,4.7982097,-2.417719,0.5036229,2.7017567,-5.605517,-1.5673422,2.601601,1.046115,-3.8399272,2.0091016,5.562625,-5.6002784,3.8559246,4.061455,3.3462238,-1.8776997,1.0900296,-0.06282935,-5.3008466,1.5313104,2.7539399,1.5328448,0.077455446,1.5675861,-1.5526215,1.593443,0.46036693,-4.0450945,-2.1758173,-0.954227,2.1073306,-0.36860728,-1.4971769,0.035017274,-1.6231427,1.4156442,2.8200834,-1.0304408,-2.420506,-0.26749933,-0.75057936,1.3187274,-1.5657054,-3.4932888,-1.3564367,-0.22487053,0.49427232
amf2x,-9.218737,0.5993165,10.805499,-4.7983823,3.897686,4.8479843,1.0659688,2.3790662,0.09586532,0.1921092,-0.41162223,0.6556611,-2.4651482,7.125789,0.28210664,4.933342,3.2497609,-3.3202014,-0.72643614,-1.2292603,2.7738268,0.73241776,1.6411505,-5.6908736,-1.6186187,-3.0229847,-0.19449899,-3.459747,-1.0344054,1.3408313,1.1931467,0.19180316,-0.6647117,-0.51145154,0.0070222914,-1.7060165,1.3870447,-1.9925677,-1.1805226,-0.5135111,-0.021420954,4.549956,0.85988283,0.85195875,-3.638881,0.98655885,0.4421556,0.43613636,-0.09309312,0.6353378
anjsc,-4.116293,10.112343,5.007236,10.310258,2.735468,3.3704436,4.3197274,-1.1376762,-0.2931394,-0.72477514,1.6956428,0.67822903,-2.2911155,-1.0846431,3.457721,2.783387,-6.1440268,-1.9742078,1.354175,8.463725,-4.3841023,5.5908647,0.008012599,-4.7576623,-0.39417234,-0.672236,3.0082417,2.7140725,1.1369549,1.0125248,-0.5887249,1.523465,3.919784,0.03762159,2.6298237,0.68902326,1.090661,0.08363719,-2.134104,4.565285,-1.0444841,-2.3794377,-1.1263267,-1.7049142,-1.7924631,-2.0997624,-2.9184208,-0.584231,0.7847464,3.3119974
arxcr,1.2295066,-4.096729,-0.45639282,4.157473,1.411159,-0.680821,-0.5088129,0.96367675,1.8274791,1.4370663,0.8148459,2.567583,1.4747975,0.30333242,1.8148884,1.3377125,2.9599764,0.1311215,1.5829883,-0.35124633,-0.02402127,1.4190271,0.36055532,0.91425055,1.0980943,1.1228518,-0.5325768,-0.6634348,1.6996453,-0.040104505,-1.6804255,1.8097095,1.2466319,-1.7743086,-0.6367635,0.06278641,-0.48794705,-0.43783674,1.7637064,-1.5649765,-0.01068572,-0.26393798,-1.8160688,-0.13252172,-0.78230965,-0.734216,1.136184,-0.010910946,-0.5606352,-0.4371075
axvvp,-0.36211854,4.2439146,-5.7670546,-2.7804992,-3.7254024,-6.020934,2.0255003,-3.6909995,-4.128291,1.7490364,-0.7202801,0.4811055,-1.9451619,1.1914506,-2.9290946,0.30615702,-1.1010644,4.084481,-1.4495808,1.3516011,0.57010734,-2.4993896,3.1471033,-1.304232,0.8774609,-0.788136,-0.73366404,-0.41364485,1.3757787,4.705181,-1.2072076,3.823721,-2.0201426,0.035655107,-2.8644307,-1.2596216,-2.822931,-2.7151215,-0.4662311,0.48163176,3.1013138,-2.391193,-1.2991698,1.887257,0.19275187,-1.072377,0.16067918,2.2289772,0.08865327,2.1212046
ayss6,-2.7184675,1.2728119,1.641572,3.5710843,-2.011602,-2.6660502,-2.505016,0.25707945,4.758463,-2.3384755,-1.8710142,2.0978508,-1.3472464,0.14338522,1.1386354,-0.08557635,1.4321675,-2.6735425,-1.528168,2.9900484,2.1757607,0.3008046,-0.46474773,3.6764104,-3.6259565,2.0864058,0.64739424,1.7984729,0.7777433,-0.77375793,-0.39809364,0.76865053,-1.8371155,1.5142007,0.8882114,-0.8391876,2.7211692,-0.2820843,-4.3119726,1.883419,1.6084671,1.1772537,2.4954846,0.3174519,1.4982225,1.0349593,1.2646906,1.9617078,4.2702155,0.91763365
b8zaq,0.9612002,-3.2374723,2.2746348,-3.888933,1.068603,0.22971243,0.62107134,-3.824575,-3.496536,-1.484967,0.97288954,-0.07658722,-0.9536995,0.23144507,-0.22917843,2.5688403,-1.5956546,1.3877047,1.3953665,0.46238977,0.7342529,-2.7520912,0.5197765,0.38975787,-2.9405613,0.025546461,-0.7034249,-1.165521,-0.024237683,-1.9754986,1.093219,3.0359614,1.8193876,-0.23551138,0.89462626,1.9183317,0.14410502,-0.10334124,-1.1346546,-1.2634044,1.7400129,2.7326167,1.8679453,0.5199405,3.2035782,-0.5888183,1.1929096,-2.0995734,-2.1807995,4.03946
b9jzt,-6.443037,10.588474,-10.310186,-3.106225,-3.025642,-1.7840977,0.73538595,0.8086833,-1.1740063,-0.15115236,-0.6225627,2.4782743,2.3212185,2.4223766,-0.85479075,-0.3660005,2.137517,-2.2895648,-0.5069614,1.622764,3.0621324,2.2967048,-1.7047719,-0.641237,-0.5282961,-0.32790488,1.5301081,1.1262256,1.1122718,-0.76731664,0.8843326,-0.045822676,0.42824504,-0.9582576,-1.2843539,-1.1259171,-2.132239,-0.71535546,0.22502208,1.0290223,-0.13377532,-1.8279284,1.5033585,0.16915074,-0.123941936,0.24216726,0.15387087,0.13753726,-0.088037066,2.9139812
bbrrv,-5.45217,4.191838,-0.78035694,-1.7024835,0.6673479,-0.63851964,1.2604027,4.9438286,-3.27455,-0.66565794,1.5892965,-1.9819214,0.059270795,-3.9267383,-2.9402614,-0.8392158,-1.1030442,-2.2918289,-0.48703757,2.7669992,-1.165259,-0.6940097,-0.67123103,3.3504593,-1.7119373,-0.6516298,-0.5220031,1.7888404,0.9710002,1.8519168,-2.5839758,-0.9154021,-2.269795,-0.22737916,-1.2812929,0.60057914,-1.621123,0.20754042,1.4232979,-1.9389472,-0.8829641,-1.2476203,-0.49368882,-0.22681722,-3.1911786,1.5386933,-3.5788295,1.1854513,1.0874014,-2.2664812
bc0tc,2.0206592,2.032082,-4.7626123,1.8699418,2.3960395,-0.13063395,3.2237651,1.4037018,0.47152048,1.385317,-0.97869784,0.62278795,-0.30605143,1.6006913,2.7018378,-0.90328425,0.45369723,2.1106899,-0.9838089,-0.34865227,-2.9754188,0.14421684,1.2418855,-0.30423656,-0.56631947,-1.3848561,1.4272414,-0.5919092,3.242844,0.7736481,1.070348,1.1637166,-0.73573387,0.2693527,-2.0529253,0.36458087,0.3382258,-0.4694572,-0.22798502,-2.0485873,-1.1988626,1.3146167,-2.0060015,2.4409306,-0.8022021,0.075003415,0.7927368,2.0411987,0.4854017,-2.1629875
bc89d,0.04556279,0.7975395,-1.1279017,-1.4898663,-0.3762121,1.3062801,-1.0222636,-1.8263072,1.4114662,3.1630392,0.7088538,1.0415753,2.865476,-0.8380818,-4.1199226,0.22172417,1.5533675,1.7392743,0.6298028,1.4188272,-0.7588647,-0.08667572,-2.0654213,-0.9139053,-0.23976916,0.3396353,0.21357848,0.9095309,-1.5692306,-1.6485783,0.13192052,2.435609,1.5616053,-0.9042009,-0.73678374,0.92533934,1.3549192,-0.29690704,-1.5183412,1.1586787,-0.80201155,0.9219186,0.9657073,0.63160986,-1.2484497,1.5098584,-0.00070843066,2.9144797,-1.0724407,-1.2919024
bc9lg,1.0456258,-1.5581098,-3.684363,3.2064774,2.1142786,-2.0872185,-1.4660037,1.6093315,-1.0340822,-2.1960182,-1.5499473,0.7442464,-1.9629158,-2.079102,-0.15074421,1.2946986,-0.30373663,1.7809323,1.1520625,0.5470791,-0.39445496,-2.1323254,-1.4228929,0.44176298,-1.1776727,1.023021,0.75296104,0.71505463,-0.18823488,-1.1932524,0.08173722,-1.1898669,0.149209,-0.5848511,2.060835,-1.6017824,1.0766548,-0.039714124,0.1436123,-0.5491995,-0.8849057,-2.6460462,-0.7178624,0.7905577,-1.4074851,-0.43255553,1.0374992,-0.96518934,0.47422376,-1.0206047
bf785,6.311891,-3.836591,-4.575332,0.14014173,-1.0797865,1.0750102,3.682833,0.04084589,1.6822509,-0.42897978,2.2664063,-1.3146108,4.8006334,-1.317997,-1.0148833,-0.41118324,2.4755087,-0.17028157,-0.9515618,1.1020731,0.86493117,2.720449,-0.7530016,-0.61801124,1.6733998,-0.44872776,-1.6206207,-1.0273002,-1.8392279,-2.4215715,-2.129372,1.6320027,0.56310666,-1.4560916,0.14973024,1.748867,0.85618407,-1.3990265,0.41319945,0.66535497,-0.8521389,0.78590393,0.51526105,1.7038076,0.5317828,1.8655437,0.5328965,0.11709631,-0.95710623,-0.47145528
bhiml,7.8567934,-1.2052437,0.15896742,2.8096285,-3.575153,-1.1642538,1.1828722,3.2089324,1.2561492,-0.18848976,0.33154878,-0.27339986,0.5373725,0.041793104,-0.8205965,-1.240469,-4.6995707,-1.9680964,-0.5543451,-1.5547191,0.5448424,-0.9222938,0.36756256,-1.758246,2.9283633,0.41482145,-0.37666455,-0.6423361,1.2359564,-1.5298173,-1.247449,-0.6096489,3.19953,-3.386219,1.5536207,0.047181614,0.38192973,-0.41032568,-2.596068,0.66255236,-0.3345806,1.8610581,-1.7394446,-0.027761506,-1.562091,0.3041961,1.2831471,1.5357128,0.04300373,0.5850897
bicf2,-3.2845006,7.0665026,0.77498806,6.479387,6.3281035,0.4764302,2.5395248,-1.6297418,3.3422892,-1.8158374,0.6323039,-1.2180163,-1.4171349,-1.4393061,-0.31462434,-1.5941129,2.2288525,0.10564994,2.0537522,-0.21934983,1.7884943,-3.5569108,-1.8668193,0.15583894,-1.3123546,-0.39430204,-0.89976645,1.6277785,2.5720544,-0.049138516,1.0925215,-0.46035796,-0.50159687,-2.0068152,1.2494129,0.91199577,0.064972736,0.611906,-2.846458,-0.628161,-1.5118879,0.5920611,0.2980712,1.203997,1.177693,1.5372919,0.066840045,0.8846156,-0.7228134,-1.2002304
bm5ba,7.643617,2.7685347,0.5866538,1.2260978,1.6555008,-2.5073473,1.8357099,-2.1081128,-0.19013359,-0.1530119,1.0335071,-0.8304785,0.15890989,-0.52489024,-2.7269597,-3.4113774,-0.95523953,0.34447706,2.3236918,-1.7347119,0.26018056,0.53007877,-1.2893386,-0.97977495,2.2646964,0.8103207,-1.621189,1.8327093,-1.1101005,0.6970112,-3.157686,-0.4777614,-2.0325649,-1.2175313,-0.97500336,-0.17851703,0.10072901,1.7649617,1.0666252,-0.221414,-1.7199678,0.46076718,0.24751458,0.3444784,1.385451,-0.043527618,-0.8554146,0.36001742,-1.2153556,0.049268447
bnxw1,-2.3371692,3.1171665,-2.3686895,1.6722157,-5.632427,-3.5732696,-4.6764855,1.4793643,-3.557163,3.4579773,1.2148682,-2.3807573,-1.1658788,1.4983684,0.3005836,-0.2359343,0.97114295,-2.0144393,-0.48031858,-3.3226562,1.2551876,3.5351946,-1.1988351,-1.9514495,-1.1414685,-1.6014736,0.9160388,2.48016,1.6203827,0.95327556,-0.15602408,2.1203399,1.6729201,0.77527404,-1.5385504,-0.99285895,-4.3726315,2.1935065,-1.5021044,-0.18815936,-1.6590462,-0.5823467,-2.4121754,2.1430545,0.3970615,2.3203576,1.122951,0.3674233,-0.5223055,-1.6636354
byr2v,5.6650724,-1.7551026,2.7173076,6.1015363,-0.78268504,-0.15232505,0.6363684,2.0153472,-0.68906575,4.7086406,-2.1153834,-2.0368822,2.1573741,-2.62018,0.5222375,1.8350942,-0.2751283,-1.4562587,-2.1255171,-0.09081292,0.5558944,-2.690274,-0.7524754,0.874449,-2.2834752,-1.0608965,-1.8093946,-4.3384733,-0.7541364,-2.1810603,1.3289368,0.81424475,0.6204149,-0.3739598,-1.3206806,-1.7623478,-0.3158582,-0.29575703,-0.019075593,0.4891844,-0.55895245,-1.2901762,0.05442249,1.8011005,1.159833,-0.24498588,-0.45370066,-1.3186436,1.524666,0.06536326
c0p1j,1.1777115,7.4384336,-4.920978,-5.050856,3.2333765,3.1153853,-0.4191152,1.3119267,0.6108423,-3.5714495,2.304006,1.3793415,2.6195006,1.8662522,0.27271417,1.4165332,-1.4533937,-1.7238952,-1.429137,-3.3732398,1.7622472,2.3690517,0.68642735,1.6345855,0.21905749,3.7290673,-5.1475554,-3.200976,1.0639465,-0.47026822,-0.1869281,-1.1840696,-1.2417009,0.79938805,1.1482122,-2.2497077,-1.9993299,2.3917294,-5.2058845,0.5020115,-1.1236997,-0.7066277,-1.0731682,-0.2411961,1.0799942,-0.22087808,0.2892004,1.2208254,-0.4777655,0.054647665
c42r9,2.8539288,-0.19108784,-6.1912355,-1.6885256,-2.3401477,0.14656295,-1.9254103,0.3233791,0.39195,-2.187137,3.112079,1.8629783,2.8688853,0.9217226,-2.6583033,1.4328909,0.53279614,-4.2498026,0.3945138,1.967028,-1.8291286,-1.3486257,-0.33404997,0.16404766,-1.8890374,1.3059753,0.6875717,-0.7121081,-0.96414834,-1.1308155,0.8303362,-0.59047914,-0.8698814,-0.19424917,-0.015011121,-0.6588598,-0.23160572,0.29163796,-0.48380706,-0.56973547,-0.23457932,0.39669052,2.6741624,2.1927187,1.5501465,0.35945222,-0.4949174,-0.3830401,-1.1275438,1.0906715
c9e9n,4.4483166,4.2434154,6.9571075,5.9232516,-0.080745436,-0.3863773,1.8114605,0.17007557,0.3975612,2.5029106,1.5773507,0.5263616,5.0870633,-2.2666652,1.5904263,0.10177493,-1.3208367,-3.0599644,0.37139416,-2.6929786,0.03806527,-3.3054245,2.9693546,0.38567182,-1.988923,-3.86536,-1.8388226,1.8728112,3.9686391,2.7918866,-0.6486686,-1.9588406,2.115487,-0.31779718,-0.29927796,1.9070005,-1.2840393,1.4730638,1.0579551,1.108317,-0.096244946,1.7346007,-1.7986783,-0.54129297,-2.8596568,0.51455337,0.18112196,-0.3841456,2.5160365,0.71907496
cmjtd,4.9905453,-5.185909,-6.9741745,0.96763015,4.381699,2.1493452,-1.4206765,3.4216647,-0.6642369,-2.6145344,3.1376898,-4.944339,1.4347682,0.82513946,-0.046492845,0.40450448,-1.246393,1.0073397,2.0018659,1.9777243,2.0483043,-2.1779046,-0.4657275,-1.5996042,1.5586706,-1.8330566,1.5076959,0.009593036,-0.8287302,0.9405236,1.1054728,-0.503472,-0.23565476,-0.77577,-2.414962,0.03052407,0.09068301,1.795836,0.31957826,0.36416367,1.998059,0.08452546,-1.705707,-0.74371916,1.0372847,0.20604181,-0.09700232,-0.5439328,1.0151805,-0.9496435
