person_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19
7vnea,-0.47398757694727484,-0.22696922991619342,3.981784147166014,4.454059278007729,4.926544921582788,-2.112209382087783,-0.13283307315428355,-0.37695388246282663,-0.5411800100954611,1.1021511670682727,1.7429336918531968,2.1575885089735136,0.19645109165404137,0.2980959005978903,-2.955309671768575,-0.48084352968398447,0.6370806752995309,0.17010943995835706,0.8543784079609669,-0.07263700966264025
89ro6,4.353444036243154,-5.68271683562756,5.401316439231726,-4.950159957621808,-2.6828759392032504,1.7772770527189363,1.4553606895988689,-2.6003780603438336,0.07680293203254812,2.054790404449648,-0.2776297573761629,0.9482328275035825,-2.9823189227996125,-1.3498398122323132,0.1729937017515642,0.7657159320244903,-0.497710020323598,-0.6645913286523814,1.116021230600163,-1.8217165180742256
8bg18,-0.6724443315180182,1.2085226891798757,-2.9068938578967787,-0.9630582933735803,0.7522710691320723,-3.6055600026166523,2.319215430981096,1.3190846782302734,2.1359085112200256,-2.6894793916810182,-1.3449371566633463,0.04098856453259316,0.8911929628271652,0.8809890594335712,-1.0795711726687274,-2.2830697903085575,1.8143404349786547,-1.1873905301078174,-1.6904512826882465,-0.5463369940713242
8fkgi,2.0603864184256087,-2.4459477749447993,-0.4562776534418426,1.877042178781397,-2.37415046630805,-3.616797065521494,-0.7201162971773623,-0.8594253008630959,1.6847774337809391,-1.8522286719681849,3.0257515859282313,2.306035710559458,0.5790074922288982,-0.32507187164088824,0.2215138299220715,1.2421671884918886,-0.0014159364131724622,-1.8667498481171347,-1.1765301551898335,1.1709926313576067
8ij30,1.485321934570521,-1.6676150977691924,-1.119175257152914,0.9718074706438354,-0.8051096048996026,1.1856112288014748,0.1337331623225896,-3.8551202019757422,0.9335420292913424,-0.5612688194189976,-1.9747135983048214,-1.4954940786819182,-2.420697423605743,1.3347007638798656,-1.237448273836177,1.1865940662409702,-1.1333685530245283,3.6862963384383276,-1.3491788736875292,-0.4544967788113292
8ka4n,-2.099728440746118,2.6744937095677987,0.6460977670041024,6.3188958591616124,-0.33014744146067676,-0.5097594971234337,-0.636706152302442,1.1399670622332883,5.976772854729295,-3.7187994722557955,-0.4656003576040405,0.836774670212018,0.8789042142471734,-0.8364753311982037,2.3427864423542872,0.5830391667766762,1.2081116234850935,-0.09967401429937452,0.2703763158915773,2.2362015566755273
8r5lt,-3.316440129611111,0.39254096178871173,-1.7673311892654056,1.328112960808859,0.7680303308625015,-3.29721587384261,-1.9878344450980108,2.504960921451819,-1.547657371543026,-0.7089947057245793,0.4120725462474676,-3.3973401882757264,4.569698679197928,1.2477198679690578,-3.038568456423801,-0.45600945321414404,-0.5026175159912527,-0.5530519200740978,0.5326871415144422,2.6875948527271776
8tr2p,-4.151833839694492,-0.4124391639838092,7.166271612510761,-1.1459973725280914,0.3800288992887427,2.6810401157052364,-2.328229299077495,0.8322646973534136,1.8150229102338074,-1.3826430980691073,-3.1408074904520342,-0.8616638092334565,3.0518366709301725,1.3198483074067935,-0.5920034556578389,0.6979650690129223,0.4928116614657751,3.5061646599067533,0.40857830835328995,0.2378388499031684
906gx,-5.224681602550236,9.109538159531336,0.6218570041402717,5.294121038840091,-4.116486014418058,5.911543872850694,-2.0417748445411696,3.700611294122858,0.47198609455463447,0.9598545445462666,-0.7111171090572331,-1.3523721371921682,-2.2359857873293754,-2.357707730041264,-3.3562554718351727,2.3219277410169843,2.461498282946583,-1.1797534373279566,-0.5664720023987904,-0.38038171575988544
9duy2,4.387408054468776,2.1824275531349753,-2.459347684381509,3.2694468160723957,0.9973297044489403,-0.19410702070912644,1.0933141825041055,0.020610502635369864,-1.9511103769425675,0.9469453888564927,-1.0843419978393964,-1.089351068426432,-0.5215211498209986,-1.7336104441399867,-2.177499326698751,-4.6432978044866,0.9001978152518038,0.058192202235039694,1.2092701049830934,-3.111499772431424
9o70p,-8.159003009893606,6.251381278521886,-5.855051680053797,-4.613567107215467,-0.08623457532495342,0.8003751554978684,-1.0248895546698136,-2.322528314391616,-0.6159185426131026,4.3671196595919755,-1.386784076017868,1.665916887833436,-3.6020275119960536,-3.9136182090078773,3.0991808802492646,1.2551497395742688,-0.5541390765685004,-3.799008695537648,-0.6501907884294157,1.1248376041656323
9vwzo,-1.157458489711216,-0.06764213293142486,-2.8334831879697253,-4.060625434588776,3.5711187840141116,-0.22792597296277203,-0.17139049337207962,2.6767358179871032,2.282348712184079,-0.8113164980050409,1.2920545201391316,1.6846607461532417,-0.15384532624304964,0.6028418377154457,-1.223725916097528,1.2799434110759929,-1.1060028459123457,-2.2515438534197387,2.097729733174411,0.42579199231915627
a53lx,8.567876215667495,-0.9789170501817017,0.7282303519607596,-2.3383591301615643,3.6313528464885185,0.07280442355999807,0.8870224183876277,2.0605360785294295,-1.439064371342894,-2.447523317722856,0.1891664666982109,2.810066035276408,-2.741056035260826,-0.05376528185714738,-0.7528881789823478,2.008129361197244,-0.36416340125643915,2.5986050459689882,-0.25517006175761464,0.2855458679892559
a6adz,-0.20061760052736355,0.46816388379017926,2.909925774013069,3.3434584927284154,0.4161333656153484,-1.0754876543852303,2.4028053487685113,0.9900321313036009,-1.5284717422506453,1.9455213595887628,-0.586715091206427,2.213464762362928,-0.554058146491245,0.5072411773233717,1.6915381155732725,-2.0031953017722954,0.09170183450404445,-0.5880532457276605,2.2346439541371357,-1.5925205702027287
a8aho,4.418962788466535,-0.46711069762615637,-4.075490795413961,-5.162367571352585,-0.600194940945123,-0.9079637591280626,3.0082695677348004,0.33109788780858757,1.5183090576248348,0.6650238809431052,2.3370051981647064,0.6061278972144682,3.765643300631861,-1.0122133816341148,0.108867498558059,-1.1509419727559598,-1.2513743311571581,2.565164535129527,1.2478492942933523,-0.988918506037274
aev6a,-6.238294538055284,-6.705998945116881,5.4054130340797375,-7.811542530543657,3.2571815207798998,1.2264003679022981,3.6438851162365222,3.1494970921468943,-2.9959985910949025,1.3121657272728202,0.500097593061165,-2.54119276971626,1.4824117813580195,-1.993701977311179,-0.7742028151888577,0.6689765748186606,-1.375370188902973,-1.7018063297355712,1.6890738733620578,0.7585422194208419
afrls,-2.0577600670670098,-5.586272286881668,1.1126660011058838,1.4303020404145321,-0.8403160903598745,0.22748907014317518,-2.557672705388291,-2.75254464591136,1.6129780629580488,-2.122460785661387,-0.40171143139932924,0.39374493999928256,2.2490151541959165,-0.33872093230749706,-1.7497152311329707,-0.9597320636022421,0.028823727141571887,0.09489683101901904,0.5602943138511629,0.008494166716357656
aht1w,-8.133583525442434,10.449186482918122,-3.76208625442028,-6.180454946873589,-3.7532595619104425,2.3326718821984715,2.0328377782439766,-5.022196554832582,2.2191179765756313,4.6502133315630845,4.240328003133048,-1.0821871562089416,3.0211515490028007,-0.4835589673920116,-0.028444833769706558,-3.692598837587866,-0.39554931894397205,1.6373276602124403,-0.5226120741892255,-0.4359676967954285
